"DEPARTURE","ARRIVAL","ORIGIN","DEST","DISTANCE","DEP_DELAY","ARR_DELAY",
1456928100,1456934292,"AUS","LAS",1090.00,-5.00,-18.00, 
1456945140,1456951656,"AUS","LAS",1090.00,-6.00,-5.00, 
1456899840,1456906140,"AUS","LAS",1090.00,-1.00,-11.00, 
1456923120,1456930140,"AUS","LAX",1242.00,2.00,-8.00, 
1456900920,1456908156,"AUS","LAX",1242.00,-3.00,-7.00, 
1456944960,1456947480,"AUS","LBB",341.00,-9.00,-14.00, 
1456899480,1456904376,"AUS","MCO",994.00,-2.00,-11.00, 
1456936500,1456941144,"AUS","MCO",994.00,5.00,-6.00, 
1456936920,1456942320,"AUS","MDW",972.00,-3.00,-8.00, 
1456897140,1456902432,"AUS","MDW",972.00,-1.00,-9.00, 
1456929120,1456931712,"AUS","MSY",444.00,57.00,54.00, 
1456933020,1456941660,"AUS","OAK",1497.00,-3.00,-3.00, 
1456921680,1456926828,"AUS","PHX",872.00,-2.00,-14.00, 
1456906800,1456911948,"AUS","PHX",872.00,0.00,-12.00, 
1456930140,1456935396,"AUS","PHX",872.00,-6.00,-15.00, 
1456939680,1456945116,"AUS","PHX",872.00,3.00,-1.00, 
1456947960,1456954008,"AUS","SAN",1164.00,6.00,-16.00, 
1456913520,1456920036,"AUS","SAN",1164.00,-3.00,-12.00, 
1456923540,1456933404,"AUS","SEA",1770.00,-1.00,3.00, 
1456896060,1456904448,"AUS","SJC",1476.00,-4.00,-11.00, 
1456941060,1456949160,"AUS","SJC",1476.00,1.00,-14.00, 
1456938960,1456945728,"AUS","SNA",1209.00,-4.00,-16.00, 
1456896720,1456900932,"AUS","STL",721.00,-3.00,-6.00, 
1456914000,1456918392,"AUS","TPA",928.00,-5.00,-13.00, 
1456901940,1456904424,"BDL","BWI",283.00,-1.00,-12.00, 
1456895040,1456897704,"BDL","BWI",283.00,-1.00,-12.00, 
1456917240,1456919652,"BDL","BWI",283.00,19.00,16.00, 
1456930380,1456932684,"BDL","BWI",283.00,-2.00,-13.00, 
1456924260,1456926528,"BDL","BWI",283.00,-4.00,-16.00, 
1456938300,1456940568,"BDL","BWI",283.00,-5.00,-22.00, 
1456904160,1456913592,"BDL","DEN",1671.00,6.00,-12.00, 
1456898280,1456905372,"BDL","FLL",1173.00,-2.00,-10.00, 
1456934460,1456940652,"BDL","MCO",1050.00,-4.00,-22.00, 
1456899060,1456905432,"BDL","MCO",1050.00,1.00,-12.00, 
1456918020,1456924248,"BDL","MCO",1050.00,-3.00,-20.00, 
1456932900,1456937724,"BDL","MDW",777.00,0.00,-26.00, 
1456894680,1456899648,"BDL","MDW",777.00,-2.00,-29.00, 
1456900200,1456907076,"BDL","RSW",1180.00,0.00,-19.00, 
1456904100,1456910760,"BDL","TPA",1111.00,-5.00,-15.00, 
1456930080,1456936488,"BDL","TPA",1111.00,-2.00,-19.00, 
1456939800,1456943580,"BHM","BWI",682.00,-5.00,-10.00, 
1456938780,1456942812,"BHM","DAL",587.00,-7.00,-20.00, 
1456909860,1456913964,"BHM","DAL",587.00,-4.00,-5.00, 
1456894800,1456898508,"BHM","HOU",570.00,0.00,-22.00, 
1456941660,1456945728,"BHM","HOU",570.00,-9.00,-16.00, 
1456917480,1456926192,"BHM","LAS",1618.00,-2.00,-20.00, 
1456896420,1456899480,"BHM","MCO",479.00,-3.00,-8.00, 
1456932780,1456935840,"BHM","MCO",479.00,8.00,3.00, 
1456897980,1456901832,"BHM","MDW",570.00,-2.00,-5.00, 
1456936920,1456941348,"BHM","MDW",570.00,-3.00,5.00, 
1456906680,1456909488,"BHM","TPA",459.00,-2.00,-9.00, 
1456923300,1456925964,"BHM","TPA",459.00,-5.00,-11.00, 
1456901700,1456906380,"BNA","AUS",756.00,-5.00,-20.00, 
1456946880,1456951920,"BNA","AUS",756.00,13.00,8.00, 
1456907460,1456912320,"BNA","BOS",942.00,-4.00,-14.00, 
1456926000,1456930680,"BNA","BOS",942.00,-5.00,-20.00, 
1456934100,1456937304,"BNA","BWI",587.00,-5.00,-11.00, 
1456928640,1456931952,"BNA","BWI",587.00,-6.00,-9.00, 
1456904400,1456907532,"BNA","BWI",587.00,0.00,-13.00, 
1456939260,1456942608,"BNA","BWI",587.00,-4.00,-6.00, 
1456917000,1456920744,"BNA","BWI",587.00,-5.00,4.00, 
1456896420,1456899588,"BNA","BWI",587.00,-3.00,-20.00, 
1456935600,1456938300,"BNA","CHS",439.00,25.00,20.00, 
1456950780,1456953732,"BNA","CLE",448.00,-7.00,-10.00, 
1456908000,1456911168,"BNA","CLE",448.00,-5.00,-2.00, 
1456907580,1456910244,"BNA","CMH",337.00,-2.00,2.00, 
1456950960,1456953192,"BNA","CMH",337.00,-4.00,-12.00, 
1456901520,1456905588,"BNA","DAL",623.00,-3.00,-10.00, 
1456946580,1456950612,"BNA","DAL",623.00,8.00,0.00, 
1456935060,1456939092,"BNA","DAL",623.00,-4.00,-12.00, 
1456936860,1456939956,"BNA","DCA",562.00,-4.00,-13.00, 
1456921260,1456924680,"BNA","DCA",562.00,-4.00,1.00, 
1456907640,1456910952,"BNA","DCA",562.00,-1.00,1.00, 
1456925280,1456931328,"BNA","DEN",1014.00,-2.00,-9.00, 
1456942740,1456948572,"BNA","DEN",1014.00,14.00,1.00, 
1456896420,1456902360,"BNA","DEN",1014.00,-3.00,-18.00, 
1456951320,1456954416,"BNA","DTW",456.00,-3.00,-7.00, 
1456907820,1456911204,"BNA","DTW",456.00,-3.00,-4.00, 
1456901460,1456904052,"BNA","ECP",401.00,-4.00,-12.00, 
1456946040,1456948524,"BNA","ECP",401.00,-6.00,-17.00, 
1456942200,1456946484,"BNA","EWR",748.00,20.00,14.00, 
1456909140,1456913712,"BNA","EWR",748.00,-6.00,1.00, 
1456943400,1456947720,"BNA","FLL",793.00,-5.00,-15.00, 
1456901940,1456906224,"BNA","FLL",793.00,-1.00,-27.00, 
1456893960,1456898352,"BNA","HOU",670.00,-4.00,-22.00, 
1456940880,1456945524,"BNA","HOU",670.00,-7.00,-13.00, 
1456932780,1456937352,"BNA","HOU",670.00,-2.00,-10.00, 
1456913700,1456918020,"BNA","HOU",670.00,-5.00,-20.00, 
1456910040,1456912812,"BNA","JAX",483.00,-1.00,-9.00, 
1456948500,1456951308,"BNA","JAX",483.00,-5.00,-12.00, 
1456897440,1456906476,"BNA","LAS",1587.00,-1.00,-10.00, 
1456919160,1456927944,"BNA","LAS",1587.00,-4.00,-15.00, 
1456924020,1456933632,"BNA","LAX",1797.00,2.00,-16.00, 
1456900920,1456911432,"BNA","LAX",1797.00,-3.00,-1.00, 
1456911780,1456916712,"BNA","LGA",764.00,-2.00,10.00, 
1456895040,1456899648,"BNA","LGA",764.00,-6.00,-8.00, 
1456927860,1456932576,"BNA","LGA",764.00,-4.00,2.00, 
1456946340,1456949580,"BNA","MCI",491.00,-1.00,-16.00, 
1456930020,1456933260,"BNA","MCI",491.00,7.00,-3.00, 
1456901460,1456904952,"BNA","MCI",491.00,-4.00,-12.00, 
1456933800,1456937256,"BNA","MCO",616.00,-5.00,-14.00, 
1456895460,1456898916,"BNA","MCO",616.00,-4.00,-18.00, 
1456915500,1456918776,"BNA","MCO",616.00,0.00,-14.00, 
1456945980,1456949724,"BNA","MCO",616.00,-2.00,-8.00, 
1456895580,1456898784,"BNA","MDW",395.00,-7.00,-13.00, 
1456919040,1456922136,"BNA","MDW",395.00,-1.00,-5.00, 
1456941960,1456944768,"BNA","MDW",395.00,-4.00,-16.00, 
1456950720,1456953528,"BNA","MDW",395.00,-8.00,-20.00, 
1456924920,1456927980,"BNA","MDW",395.00,-3.00,-8.00, 
1456907700,1456910760,"BNA","MDW",395.00,-5.00,-10.00, 
1456937340,1456940472,"BNA","MSY",471.00,-6.00,-14.00, 
1456920120,1456923252,"BNA","MSY",471.00,-3.00,-11.00, 
1456945800,1456948968,"BNA","MSY",471.00,-5.00,-12.00, 
1456901460,1456904700,"BNA","MSY",471.00,-4.00,-14.00, 
1456904940,1456915812,"BNA","OAK",1959.00,-1.00,-9.00, 
1456905060,1456909092,"BNA","PHL",675.00,-4.00,-7.00, 
1456942620,1456946184,"BNA","PHL",675.00,-3.00,-19.00, 
1456929060,1456936980,"BNA","PHX",1449.00,-4.00,-19.00, 
1456910820,1456918812,"BNA","PHX",1449.00,-3.00,-16.00, 
1456943040,1456945776,"BNA","PIT",462.00,-6.00,-15.00, 
1456903200,1456905828,"BNA","PNS",391.00,-5.00,-12.00, 
1457191260,1457194104,"SFO","LAS",414.00,51.00,40.00, 
1457184120,1457187108,"SFO","LAS",414.00,57.00,45.00, 
1457197920,1457200656,"SFO","LAS",414.00,12.00,3.00, 
1457180100,1457183484,"SFO","LAS",414.00,120.00,119.00, 
1457155320,1457158200,"SFO","LAS",414.00,-3.00,-13.00, 
1457163300,1457166540,"SFO","LAX",337.00,0.00,10.00, 
1457199120,1457202180,"SFO","LAX",337.00,82.00,92.00, 
1457213820,1457216340,"SFO","LAX",337.00,142.00,127.00, 
1457154000,1457156556,"SFO","LAX",337.00,-5.00,-14.00, 
1457176680,1457179308,"SFO","LAX",337.00,78.00,66.00, 
1457188800,1457191644,"SFO","LAX",337.00,90.00,94.00, 
1457153940,1457163120,"SFO","MDW",1855.00,-1.00,4.00, 
1457184960,1457189064,"SFO","PHX",651.00,16.00,15.00, 
1457176740,1457180520,"SFO","PHX",651.00,104.00,99.00, 
1457156040,1457159604,"SFO","PHX",651.00,-1.00,-12.00, 
1457190120,1457192856,"SFO","SAN",447.00,77.00,63.00, 
1457197860,1457200596,"SFO","SAN",447.00,16.00,7.00, 
1457159100,1457162052,"SFO","SAN",447.00,-5.00,-8.00, 
1457203080,1457205816,"SFO","SNA",372.00,38.00,29.00, 
1457184180,1457187276,"SFO","SNA",372.00,13.00,19.00, 
1457157540,1457160636,"SFO","SNA",372.00,-6.00,-5.00, 
1457166540,1457174964,"SFO","STL",1735.00,-1.00,8.00, 
1457157420,1457164440,"SJC","AUS",1476.00,2.00,-3.00, 
1457171640,1457173656,"SJC","BUR",296.00,-1.00,-5.00, 
1457197620,1457199564,"SJC","BUR",296.00,7.00,1.00, 
1457163600,1457165580,"SJC","BUR",296.00,-5.00,-10.00, 
1457157000,1457163876,"SJC","DAL",1450.00,15.00,1.00, 
1457177700,1457182344,"SJC","DEN",948.00,5.00,-16.00, 
1457157660,1457162340,"SJC","DEN",948.00,21.00,1.00, 
1457180520,1457183076,"SJC","LAS",386.00,12.00,-2.00, 
1457189220,1457191812,"SJC","LAS",386.00,2.00,-16.00, 
1457173740,1457176332,"SJC","LAS",386.00,4.00,-4.00, 
1457193360,1457196168,"SJC","LAS",386.00,-4.00,-6.00, 
1457184660,1457187468,"SJC","LAS",386.00,1.00,-1.00, 
1457168160,1457170968,"SJC","LAS",386.00,-4.00,-6.00, 
1457157480,1457160072,"SJC","LAS",386.00,-2.00,-20.00, 
1457166660,1457168964,"SJC","LAX",308.00,1.00,-5.00, 
1457192880,1457195364,"SJC","LAX",308.00,-2.00,-3.00, 
1457172660,1457175360,"SJC","LAX",308.00,1.00,6.00, 
1457203680,1457206200,"SJC","LAX",308.00,-7.00,-12.00, 
1457197320,1457199840,"SJC","LAX",308.00,-3.00,-3.00, 
1457184960,1457187264,"SJC","LAX",308.00,16.00,10.00, 
1457155860,1457158452,"SJC","LAX",308.00,1.00,-2.00, 
1457181720,1457190216,"SJC","MDW",1838.00,12.00,-2.00, 
1457178060,1457180220,"SJC","ONT",333.00,16.00,6.00, 
1457159040,1457161308,"SJC","ONT",333.00,-6.00,-13.00, 
1457194380,1457196684,"SJC","ONT",333.00,13.00,12.00, 
1457176620,1457179860,"SJC","PDX",569.00,7.00,-8.00, 
1457199840,1457203116,"SJC","PDX",569.00,4.00,-10.00, 
1457187000,1457190276,"SJC","PHX",621.00,40.00,26.00, 
1457171100,1457174556,"SJC","PHX",621.00,5.00,-4.00, 
1457156100,1457159808,"SJC","PHX",621.00,0.00,-7.00, 
1457179260,1457181816,"SJC","SAN",417.00,1.00,-8.00, 
1457202120,1457204712,"SJC","SAN",417.00,-8.00,-11.00, 
1457195460,1457197980,"SJC","SAN",417.00,-4.00,-14.00, 
1457171820,1457174448,"SJC","SAN",417.00,62.00,55.00, 
1457159280,1457161728,"SJC","SAN",417.00,-2.00,-14.00, 
1457190540,1457194104,"SJC","SEA",697.00,19.00,-7.00, 
1457172360,1457174988,"SJC","SNA",342.00,26.00,24.00, 
1457203980,1457206536,"SJC","SNA",342.00,-7.00,-11.00, 
1457195280,1457197620,"SJC","SNA",342.00,48.00,38.00, 
1457155800,1457158464,"SJC","SNA",342.00,0.00,-6.00, 
1457153940,1457163156,"SJU","BWI",1565.00,-1.00,-10.00, 
1457193480,1457202156,"SJU","BWI",1565.00,8.00,-11.00, 
1457185980,1457194764,"SJU","BWI",1565.00,-2.00,-18.00, 
1457196300,1457202636,"SJU","FLL",1046.00,20.00,21.00, 
1457175360,1457181588,"SJU","FLL",1046.00,-9.00,-11.00, 
1457197080,1457207844,"SJU","HOU",1997.00,-7.00,-13.00, 
1457184300,1457191068,"SJU","MCO",1189.00,-5.00,-17.00, 
1457205000,1457211696,"SJU","MCO",1189.00,-5.00,-14.00, 
1457156700,1457163540,"SJU","MCO",1189.00,0.00,-10.00, 
1457188920,1457196048,"SJU","TPA",1237.00,-3.00,-10.00, 
1457166420,1457174664,"SLC","BWI",1865.00,-3.00,-19.00, 
1457182620,1457188056,"SLC","DAL",999.00,-3.00,-2.00, 
1457177460,1457180412,"SLC","DEN",391.00,6.00,8.00, 
1457191680,1457194344,"SLC","DEN",391.00,13.00,2.00, 
1457160180,1457163204,"SLC","DEN",391.00,-2.00,-23.00, 
1457185020,1457187576,"SLC","DEN",391.00,-3.00,-12.00, 
1457171640,1457174340,"SLC","LAS",368.00,19.00,14.00, 
1457176980,1457179608,"SLC","LAS",368.00,3.00,-4.00, 
1457199300,1457202216,"SLC","LAS",368.00,-5.00,-4.00, 
1457157420,1457160660,"SLC","LAS",368.00,-3.00,-13.00, 
1457190300,1457194224,"SLC","LAX",590.00,-5.00,-6.00, 
1457179680,1457183748,"SLC","LAX",590.00,-2.00,-4.00, 
1457170320,1457174460,"SLC","LAX",590.00,-3.00,-8.00, 
1457177400,1457183700,"SLC","MDW",1259.00,0.00,-5.00, 
1457161740,1457168148,"SLC","MDW",1259.00,-1.00,-8.00, 
1457193180,1457199336,"SLC","MDW",1259.00,93.00,79.00, 
1457196300,1457200188,"SLC","OAK",588.00,-5.00,-7.00, 
1457200020,1457204160,"SLC","OAK",588.00,-3.00,2.00, 
1457163720,1457167752,"SLC","OAK",588.00,-3.00,-16.00, 
1457196480,1457199792,"SLC","PHX",507.00,3.00,-5.00, 
1457171220,1457174424,"SLC","PHX",507.00,-3.00,-9.00, 
1457182680,1457186028,"SLC","PHX",507.00,3.00,1.00, 
1457188260,1457191464,"SLC","PHX",507.00,-4.00,-10.00, 
1457155020,1457158368,"SLC","PHX",507.00,-3.00,-25.00, 
1457192340,1457194536,"SMF","BUR",358.00,-1.00,-10.00, 
1457177760,1457180136,"SMF","BUR",358.00,1.00,-3.00, 
1457159580,1457161848,"SMF","BUR",358.00,-2.00,-9.00, 
1457167740,1457170188,"SMF","BUR",358.00,-1.00,-3.00, 
1457153580,1457160348,"SMF","DAL",1442.00,-2.00,-14.00, 
1457162940,1457167692,"SMF","DEN",909.00,-1.00,-9.00, 
1457178180,1457182644,"SMF","DEN",909.00,-2.00,-18.00, 
1457153340,1457155932,"SMF","LAS",397.00,-1.00,-9.00, 
1457183340,1457185932,"SMF","LAS",397.00,14.00,6.00, 
1457159100,1457161692,"SMF","LAS",397.00,0.00,-18.00, 
1457172480,1457175000,"SMF","LAS",397.00,8.00,-2.00, 
1457187960,1457190696,"SMF","LAS",397.00,-4.00,-13.00, 
1457194860,1457197344,"SMF","LAS",397.00,6.00,-5.00, 
1457170740,1457174016,"SMF","LAX",373.00,-1.00,10.00, 
1457178000,1457181276,"SMF","LAX",373.00,0.00,11.00, 
1457187720,1457190456,"SMF","LAX",373.00,12.00,13.00, 
1457163180,1457166348,"SMF","LAX",373.00,-2.00,6.00, 
1457156580,1457159388,"SMF","LAX",373.00,-2.00,-4.00, 
1457154480,1457162868,"SMF","MDW",1790.00,8.00,-4.00, 
1457198220,1457200668,"SMF","ONT",390.00,-3.00,-10.00, 
1457157960,1457160588,"SMF","ONT",390.00,1.00,-6.00, 
1457173620,1457176392,"SMF","ONT",390.00,-3.00,-1.00, 
1457185980,1457188644,"SMF","PDX",479.00,-2.00,-18.00, 
1457168340,1457171220,"SMF","PDX",479.00,-1.00,-11.00, 
1457184360,1457188104,"SMF","PHX",647.00,1.00,0.00, 
1457168820,1457172348,"SMF","PHX",647.00,2.00,-5.00, 
1457155200,1457158728,"SMF","PHX",647.00,0.00,-22.00, 
1457163000,1457165808,"SMF","SAN",480.00,5.00,-2.00, 
1457156700,1457159868,"SMF","SAN",480.00,0.00,-2.00, 
1457182140,1457184984,"SMF","SAN",480.00,-1.00,-7.00, 
1457205180,1457208276,"SMF","SAN",480.00,48.00,49.00, 
1457191140,1457194056,"SMF","SAN",480.00,-1.00,-5.00, 
1457160600,1457164272,"SMF","SEA",605.00,-5.00,-13.00, 
1457192700,1457195472,"SMF","SNA",404.00,0.00,-3.00, 
1457174040,1457176884,"SMF","SNA",404.00,-1.00,-7.00, 
1457164260,1457167248,"SMF","SNA",404.00,-4.00,-6.00, 
1457156040,1457158812,"SMF","SNA",404.00,-1.00,-9.00, 
1457178780,1457184288,"SNA","AUS",1209.00,23.00,11.00, 
1457159520,1457165388,"SNA","DAL",1216.00,-3.00,-10.00, 
1457171880,1457176416,"SNA","DEN",846.00,23.00,14.00, 
1457185440,1457189724,"SNA","DEN",846.00,-1.00,-12.00, 
1457156460,1457162220,"SNA","DEN",846.00,-4.00,6.00, 
1457178300,1457184456,"SNA","HOU",1357.00,5.00,-4.00, 
1457188200,1457190108,"SNA","LAS",226.00,-5.00,-17.00, 
1457176320,1457178228,"SNA","LAS",226.00,-3.00,-15.00, 
1457181780,1457183760,"SNA","LAS",226.00,-2.00,-7.00, 
1457160360,1457162556,"SNA","LAS",226.00,-4.00,-8.00, 
1457171520,1457173536,"SNA","LAS",226.00,2.00,-7.00, 
1457197200,1457199324,"SNA","LAS",226.00,5.00,4.00, 
1457192100,1457194188,"SNA","LAS",226.00,0.00,-7.00, 
1457194860,1457200980,"SNA","MCI",1342.00,-4.00,-19.00, 
1457182200,1457190264,"SNA","MDW",1731.00,5.00,4.00, 
1457183220,1457186244,"SNA","OAK",371.00,2.00,6.00, 
1457202600,1457205624,"SNA","OAK",371.00,-5.00,-1.00, 
1457172600,1457175768,"SNA","OAK",371.00,-5.00,3.00, 
1457189640,1457192772,"SNA","OAK",371.00,-1.00,6.00, 
1457156580,1457160324,"SNA","OAK",371.00,-2.00,-3.00, 
1457200980,1457205588,"SNA","PDX",859.00,33.00,16.00, 
1457167920,1457172564,"SNA","PDX",859.00,-8.00,-29.00, 
1457180700,1457182896,"SNA","PHX",338.00,-5.00,-14.00, 
1457173260,1457175564,"SNA","PHX",338.00,-4.00,-10.00, 
1457186760,1457188956,"SNA","PHX",338.00,-4.00,-13.00, 
1457162400,1457164524,"SNA","PHX",338.00,0.00,-11.00, 
1457156340,1457159148,"SNA","PHX",338.00,-6.00,-23.00, 
1457197860,1457203044,"SNA","SEA",978.00,1.00,-20.00, 
1457196360,1457200572,"ORF","ATL",516.00,-5.00,-8.00, 
1457173500,1457175444,"BHM","ATL",134.00,-5.00,-16.00, 
1457169900,1457171736,"ATL","HSV",151.00,0.00,0.00, 
1457171820,1457173728,"HSV","ATL",151.00,-3.00,-15.00, 
1457196240,1457197860,"ATL","HSV",151.00,8.00,-5.00, 
1457168460,1457175804,"ATL","DEN",1199.00,12.00,9.00, 
1457176020,1457181672,"DEN","ATL",1199.00,7.00,-9.00, 
1457174520,1457182692,"ATL","TUS",1541.00,-3.00,-15.00, 
1457183700,1457191080,"TUS","ATL",1541.00,-12.00,-22.00, 
1457205120,1457212140,"SEA","ANC",1448.00,-3.00,-24.00, 
1457157300,1457159568,"JAX","ATL",270.00,-5.00,-18.00, 
1457173200,1457180544,"ATL","SJU",1547.00,5.00,4.00, 
1457176080,1457186268,"DTW","LAS",1749.00,3.00,16.00, 
1457208720,1457211420,"ATL","TPA",406.00,0.00,-10.00, 
1457171280,1457175636,"ATL","HOU",696.00,-2.00,-13.00, 
1457177940,1457181720,"HOU","ATL",696.00,-5.00,-21.00, 
1457195340,1457209128,"SEA","HNL",2677.00,-11.00,-11.00, 
1457213280,1457215836,"ATL","ILM",377.00,3.00,-3.00, 
1457185320,1457193744,"MSP","SEA",1399.00,-2.00,12.00, 
1457199660,1457213700,"SEA","OGG",2640.00,11.00,14.00, 
1457154060,1457160108,"GRR","ATL",640.00,-4.00,45.00, 
1457211000,1457214168,"SLC","RNO",422.00,-5.00,-4.00, 
1457205780,1457209200,"ATL","LFT",503.00,-1.00,-14.00, 
1457190120,1457196096,"PBI","LGA",1035.00,-3.00,-14.00, 
1457171640,1457181720,"ATL","LAS",1747.00,4.00,13.00, 
1457181120,1457188896,"LAS","ATL",1747.00,13.00,-7.00, 
1457195700,1457197536,"ATL","ECP",240.00,22.00,9.00, 
1457196720,1457199276,"ECP","ATL",240.00,-6.00,-10.00, 
1457178960,1457187132,"PHX","DTW",1671.00,-4.00,2.00, 
1457204100,1457210004,"DTW","MCO",957.00,0.00,7.00, 
1457191260,1457197164,"TPA","DTW",983.00,42.00,45.00, 
1457154180,1457157960,"OAK","SLC",588.00,-2.00,-1.00, 
1457163120,1457167080,"ATL","MDW",591.00,-2.00,-11.00, 
1457168700,1457172444,"MDW","ATL",591.00,-5.00,-10.00, 
1457152500,1457155920,"PBI","ATL",545.00,-5.00,-21.00, 
1457196360,1457204532,"MSP","PDX",1426.00,-3.00,0.00, 
1457172780,1457175228,"ATL","BNA",214.00,-2.00,1.00, 
1457175660,1457177568,"BNA","ATL",214.00,1.00,-20.00, 
1457201700,1457205156,"ATL","LIT",453.00,-1.00,-4.00, 
1457165100,1457169204,"SLC","LAX",590.00,-2.00,-11.00, 
1457154480,1457157756,"DCA","DTW",405.00,-2.00,-4.00, 
1457175780,1457178696,"ATL","CVG",373.00,-2.00,-4.00, 
1457151300,1457154216,"MCO","ATL",404.00,-5.00,-13.00, 
1457195640,1457200680,"MSP","JAC",872.00,4.00,-5.00, 
1457165640,1457169528,"ATL","FLL",581.00,14.00,11.00, 
1457175300,1457179296,"FLL","ATL",581.00,10.00,0.00, 
1457203320,1457206164,"MSP","ORD",334.00,-2.00,-6.00, 
1457193780,1457198496,"ATL","AUS",813.00,-2.00,-21.00, 
1457182920,1457186808,"ATL","BWI",577.00,0.00,-3.00, 
1457192040,1457195928,"BWI","ATL",577.00,-1.00,-16.00, 
1457212380,1457215944,"ATL","STL",484.00,-3.00,-5.00, 
1457153940,1457159304,"MSY","LGA",1183.00,-6.00,-33.00, 
1457206260,1457210112,"DTW","BOS",632.00,-6.00,-11.00, 
1457187300,1457190792,"ATL","PBI",545.00,0.00,-9.00, 
1457196360,1457200032,"PBI","ATL",545.00,-6.00,-20.00, 
1457164680,1457171268,"MSP","PHX",1276.00,-7.00,-26.00, 
1457177640,1457183400,"PHX","MSP",1276.00,-1.00,-25.00, 
1457212200,1457214936,"ATL","ROA",357.00,-6.00,-15.00, 
1457134320,1457141484,"PHX","ATL",1587.00,-3.00,-14.00, 
1457182800,1457188956,"SAT","SLC",1087.00,-10.00,-10.00, 
1457167320,1457172792,"SLC","SAT",1087.00,-3.00,-10.00, 
1457207100,1457210268,"DTW","BWI",409.00,-5.00,-12.00, 
1457211660,1457215584,"ATL","DCA",547.00,-4.00,-1.00, 
1457162220,1457165460,"ATL","DCA",547.00,-3.00,-18.00, 
1457153400,1457158908,"SLC","MSP",991.00,-10.00,-2.00, 
1457180880,1457184840,"MIA","ATL",594.00,73.00,59.00, 
1457135700,1457144952,"LAX","DTW",1979.00,-7.00,-18.00, 
1457165400,1457169720,"ATL","IAH",689.00,0.00,-12.00, 
1457211900,1457217048,"ATL","BOS",946.00,0.00,-10.00, 
1457210160,1457212752,"ATL","GPT",352.00,-5.00,-16.00, 
1457154300,1457157648,"FAY","ATL",331.00,5.00,11.00, 
1457135040,1457141376,"LAS","MSP",1299.00,-6.00,-18.00, 
1457197140,1457200164,"LGA","BUF",292.00,-6.00,-18.00, 
1457153340,1457156508,"CHO","ATL",457.00,4.00,-6.00, 
1457206860,1457210820,"DTW","MSP",528.00,0.00,-8.00, 
1457196420,1457198904,"ATL","JAX",270.00,2.00,4.00, 
1457177460,1457187900,"ATL","LAX",1947.00,0.00,-9.00, 
1457153940,1457156856,"RDU","ATL",356.00,-1.00,-10.00, 
1457164440,1457169372,"ATL","DFW",731.00,4.00,-8.00, 
1457171760,1457175756,"DFW","ATL",731.00,-4.00,-20.00, 
1457186220,1457190432,"ATL","MKE",669.00,2.00,-4.00, 
1457193960,1457197740,"MKE","ATL",669.00,-6.00,-23.00, 
1457176500,1457180028,"RSW","ATL",515.00,-1.00,-15.00, 
1457160120,1457163936,"MIA","ATL",594.00,-3.00,-12.00, 
1457215500,1457217084,"ATL","BHM",134.00,-14.00,-22.00, 
1457172480,1457177736,"ATL","MSP",907.00,18.00,5.00, 
1457189520,1457193228,"DTW","PHL",453.00,-3.00,1.00, 
1457190120,1457194152,"ATL","FLL",581.00,2.00,6.00, 
1457200320,1457204208,"FLL","ATL",581.00,7.00,-8.00, 
1457193360,1457196348,"ORD","DTW",235.00,6.00,12.00, 
1457158080,1457164992,"MSP","PHX",1276.00,6.00,-7.00, 
1457207760,1457210568,"ATL","MCO",404.00,6.00,-11.00, 
1457163720,1457167032,"ATL","CLE",554.00,-3.00,-15.00, 
1457172060,1457175480,"CLE","ATL",554.00,-5.00,-21.00, 
1457175720,1457179032,"ATL","MSY",425.00,7.00,7.00, 
1457180100,1457182836,"MSY","ATL",425.00,0.00,-12.00, 
1457190000,1457194320,"ATL","LGA",762.00,10.00,-11.00, 
1457174160,1457185140,"SEA","JFK",2422.00,6.00,-11.00, 
1457152500,1457155812,"ALB","DTW",489.00,-5.00,-19.00, 
1457192520,1457194356,"ATL","SAV",214.00,-3.00,-17.00, 
1457198940,1457201748,"SAV","ATL",214.00,-2.00,-5.00, 
1457175900,1457181660,"FLL","JFK",1069.00,-5.00,-24.00, 
1457157300,1457161728,"ORD","ATL",606.00,-5.00,1.00, 
1457205540,1457209284,"SLC","ONT",558.00,-1.00,-2.00, 
1457174580,1457184372,"SFO","DTW",2079.00,2.00,2.00, 
1457172600,1457177892,"ATL","DFW",731.00,-5.00,-11.00, 
1457180580,1457185080,"DFW","ATL",731.00,-7.00,-8.00, 
1457153820,1457156664,"LIT","ATL",453.00,-3.00,-11.00, 
1457159520,1457162436,"RDU","ATL",356.00,8.00,-3.00, 
1457163060,1457166156,"SLC","LAS",368.00,-2.00,3.00, 
1457181000,1457186544,"GEG","MSP",1175.00,-6.00,-16.00, 
1457174400,1457180628,"MSP","GEG",1175.00,-6.00,-17.00, 
1457205180,1457210724,"LGA","MCO",950.00,23.00,-7.00, 
1457179380,1457183772,"ATL","LGA",762.00,18.00,3.00, 
1457209140,1457212344,"ATL","CRW",363.00,-1.00,1.00, 
1457204220,1457211636,"MSP","BOI",1142.00,-4.00,13.00, 
1457181420,1457185776,"ATL","IAH",689.00,-3.00,-12.00, 
1457188020,1457191980,"IAH","ATL",689.00,-3.00,-14.00, 
1457188560,1457198208,"DTW","LAS",1749.00,-7.00,-15.00, 
1457185920,1457192760,"LGA","FLL",1076.00,-8.00,-21.00, 
